user_id,elite_status
jViaKaDqInYlTm8iMFDWDA,
eI7gk3jlFJpd9VbeMrjeaQ,
BW8ytDOCnOdtf5clf1MhIQ,
5z5mb8DGXotGImsG-FfOIA,
JoYal7svjNiTqy29auaLUg,
3viK4WFMtfy-0b5qinWwxw,
wUT4QF71tko-G-wtD02DnA,
YZr6v8BVCHpBpRrlrgM2dA,
nSkn1iAqAD7soVDEvqmx6g,
4FgEr6VTvvSi2GDXQ1xm9Q,
w3_2VsXeVZZLn8kSo38BDg,
gE91_-DMpR1uxxN1N6fcHw,
pWbiHq4mIzzxutMRkddAsw,
RVMHGu35welyS_v_pmEvbg,
5J8FOmYR7LZnf95ZoisKJg,
RNeS6zYRpSbdB4iW5GgZ6w,
erSTwmc_xu_7Nobkn1LAsg,
fPQiGYi_3blnuh0wgaSL8Q,
oh6sDZqjI-o_dsrXAqbLBw,
0k1drdjSpeO9VEyArR8-mA,
cg1CFk8zjIakdPAgzO0IhQ,
lXmhfo6VITXcEzvtjfKbyQ,
y84plvXTxQ9HtWxeuKlBQw,
6JwOCu1tQQ27oPjCpxl1EA,
VVp5KlBw4IqdaR1ilVpFZw,
YsV9q5a2co5FGuZm21jMnA,
I-SawaMOqVC43hLIqFyKWA,
gUB4vYwfruQnK42iYuV3Hg,
ej9YXtoaaF-gbSVyiLTcxw,"
                

    Elite 2019

                

    ’18

                

    ’17

                

    ’16

        "
i93EchDNQP_eDkccSGHKog,
mJgbrPfDu3N9NtR0vnB3UA,
dc7TB_3yenuBYJwIIVRB8A,
RRifrriRW8HB5wz3yoBKpw,"
                

    Elite 2017

                

    ’16

        "
Vg3XshNwSY_kgShoGcQ7KQ,
GagjGfivWXV7y99P08VP3A,
cc4rsaF4EEOKt4-PYm6rgQ,
EavmXouerzuW9TgkO7B4jg,
_KyZUZpcCOp6fdjnvMxa0A,
Mjcgaqu4HEGDechEEHVyMg,
fQFBps0dkRhhtVNU60jNCA,
7hH5bmnMYb1etsBmA_9-YA,
0oB1OzfWf_AJkYL6DdV-Zg,
BclQLeF-geeAYb5Re98thA,
-4kc0S0__BRqFmwO3g5eZg,
M2ZLMG78UOt_H75xImPqYw,
W68Ah9eEcN1iK1B8wsE74A,
MknzFb5OQuHcQ_Z8ZeEvkA,
l5l1lSw985zPHHEU30NO1w,
cWtp8guW8S9tNQyBr11L9A,
mR5j9FXyFUtZiYyoTMdn-A,
guHptfbTtJsoyCV0EjxQNw,
9_I8uEpkZ2Do76D-1buDPQ,
eX-5VpEyiMI504l5DhMO-A,
BMikn54x17M-gHGGJcR5Eg,
QIg5qZzVqD5IXj6zespizA,
Ull_Vwc3eRzvCw8_gcYDoA,"
                

    Elite 2019

        "
cAUtBqZkn_TWSJKbA4zWSA,
wxrb2HNccieYWTRZkMx-yw,
BK3Jt6vp8iIxbX9Wl6YPeQ,
dZNrh_2mm_uiL2tqTdBueg,
_aQBnj-bt9GjCuH7sL3jXA,
ecpmQTT-v3GpemOGm3rOKw,
oCubxA68B_oRX7FWzB0v7g,
oWot1aegcipTbJvLfMESZQ,"
                

    Elite 2013

                

    ’11

        "
F6W6hp8hmffIWG277Nv3hQ,
e2ZEwbAE3TWepR2J2-0NQg,
LIffO69ZMlioOV2R17aqlw,
UnbSRvzeA5DZlb1ZkSwlyQ,
6PLxQyfqgOkbOj3evNiC9g,
oSVg43fQ5FRkmRs0Z1y26w,
erpuXcvd6xokfxRKL8zU1g,
-Ef1-gAS__BY69Wp_MPDtQ,
s61m2q2TnZlGb8LbzDLEaw,
5HdNRyDIzVTDCIy7mEpZrA,
k9rtiBAr8Z_WndDiZtVqLA,
noSNDEQkQOFDm4r1OyIMLg,
OoulSkrbVI4zuQOg-sCgrA,
28O4wH_mwt6Ftgagy0vrww,
mMdQvwWGrNeqPs3xARHezQ,
9zeiaaxXqFTVFscVuLaQJw,"
                

    Elite 2015

                

    ’14

        "
njCKuiWkyY86Gp12reZu3Q,
zOizCVb1fy_cy0mdaGRYQw,
mmYlPdV9IJ1xah5aQ_zfKw,
VO5CusoWMSr-29B0mUgAeA,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

        "
YKs4jhGkFfrZFtqYYjlasA,
TDt3PTIuAabUbCKTXJYmWg,
XKPhgr2bxRuWOM_3uF3l_w,"
                

    Elite 2017

                

    ’16

                

    ’15

        "
hmglArHwVbDtMiy3ZajTVQ,
IKd_tdgUG2FBhcnsZtcbuA,
D0P2R6d4sdvNi-xjBxRaiQ,
0IKyqAOg8ejatFOZsH_Q6g,
HQEkXVTaNnp5DCyPwQWqag,
fy0cUcWHSzZXk4ISWPkVfQ,
YYIkFZ7pICOiOyfIHbisbA,
irbxaOPhopfz_Bkd-H_tEg,
Yrr4cUZPuii58jLBzLBAeA,
rLZ29nZqZjdRoYMBR_HtXA,
GrUqbWwlcRKmTYNXKuv9vQ,
B32bsSbWDH2qg9jGTngnAw,
fp4fJg07pb9gq1_q62ccTg,
r7RcIqHCcsknctmgZsYIXw,
Ckko5FAHuMn8XrC4-7-xDw,
Z_Dy8wOBEv-vMab7PhCEAg,
ai1XE5FFjmwm680yicVleQ,"
                

    Elite 2018

                

    ’17

                

    ’16

        "
DF3o9tSyOqPT_4wZMY3Xwg,
lkbkXp2Le6hclhVy6qhLxQ,
ad75Ht8ol9hbCEDiKeRF4g,
vEBA3DfW0bg6AmgJ9bZrYw,
C9nhNaZdHoeTQ-460vbMpQ,
Lcw-EmHIZWICS-AfdyVUTw,
xt3hrApcyIx0XP6bV-UQDQ,
ZDfq-IHvXDqDtIgD8ijDlA,
ObadOGqGSQYvMbeqfeR2-A,
Z0BkFCXp2D1PPnBMR5jiZA,
pajz3C5A-bAwqTUxHoC6xQ,
rXbVDrcIOHS474WgXdcCSw,
CKp1ZJWjdQFoKbbYK3bwpg,
RKUz3QKVucEVZOjh-m4XVA,"
                

    Elite 2018

                

    ’17

                

    ’16

        "
k1uMXen3iHeXfyairUZelQ,
O4q6BNIfByUFvVjtKb3elQ,
M_f3SKo9W6wSGC8LAkq4LQ,
fpC8JCw4tUZqCzPwIx5rCQ,
mlUgzXN56RHkKLm6lw6s4Q,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

        "
q3kkt0Wh4IoA_-fx2UyErQ,
CEmBq4PFcYo5imjmoTa5Hw,
viqOlxwIhk-LdpMObWTtsA,
3iAU1U6YUh4RrzXSRP5wqw,
UR-lI4rGTPGQF5vgvEQ1VQ,
Uo1D4H3DO0Pvx9SNTlle4w,
9eGNV2Pf9gYr0uVRFEOzBg,
Ppq7Ic_IbC_46y_bfsBurA,
IrWUMdB7Tc66wtwPYIhmcw,
y0IHnvIT4Rc7UKylSJTM0w,
1knh0F_9hInIZNE05CB6QA,
w9KQN16XbACe6b3bUjEEKg,
qnxv7spZS_DTqAOOHAMXRA,
IZljh8rioPTUCrb_Sl29vw,
xGkEKeabBJ2i9hIQdebyig,
m_R-kAvL-psPnePi9EFkoQ,
6pAQ9Ios63R7DQpaR5leDQ,
J9ah0flhrhiJBockhJvLvw,
v4G6bxkKIDff-UvdQ9V9mw,
K7tOHE0llh0lP524T0sSLg,
chwHFTaKsNnnSNBUQYwieA,
hZWXP6E0cFixxLQupHm0Kw,
PlCSLCdRnYNWJK1ktMDqgw,
GCp_1ynUQD3FAq7XuLhsaw,
DNItVhLwkWdgYNnIT__naA,
so11G3M3C59o7Sr7EokNlA,
YqIwMYMWeYwXOccrSfs6xQ,
Ni1kkN3dmfmpn1uE_oc3CA,
4CEhOlFOGvqPqBCR5KoC_g,
Voc7u5D7Oq2wmQeqClOJdg,
vJU7VP831iKtwdwdD49MWw,"
                

    Elite 2019

                

    ’18

                

    ’17

                

    ’16

                

    ’15

                

    ’14

                

    ’13

                

    ’12

                

    ’11

                

    ’10

        "
fPQRjM7hTyygXq5JH_xSfQ,
MYAufC5LYnjX8ElpjkuVLg,
2oTAFof-4w7_JUZ_pMb0wA,
jVLe1RCS-k3Z17pMHff67w,
ox9QXiyCJA7OzavsGJdhWw,"
                

    Elite 2015

                

    ’14

                

    ’13

                

    ’12

                

    ’11

        "
3tQ3XAyisefFv7RxLJu6Ag,
ny7HEoSB5PB-aBtkKyfWfA,
EGnbSR8wQ8Do0VtSKwC7_Q,
aRjDcO_r-DEwqbNw0vIXLw,
P17Ui-EXQ1lsZa2V6H3YEg,
B_u7JvsAa6B1LsNAYWxivA,
skA4NReORc_fnZCNp3K5Jg,
t5IJ0JLFBZnwMvejue35KA,
IqMBPXtVp6ceyKnFdc3QPw,
6vh6Y2IweWQahC75wZjWBg,
tOErAQS56hAtNwdPsR0U4g,
eJGAYa2eYiQKe_rAa3tcOw,
A3sgGK89EL7oVRuJ2p33gA,
RRhyn4bQEaCwU4O8EXau0Q,
KA2sPkqTNBwcRJPKoWIcjg,
GiIPFvZ9r5hMeiA9S99HGA,
2h1eg2O77lu2BiUCrR0e1g,
rSIuKMvWfvdKiJjO5YLC8w,"
                

    Elite 2016

                

    ’15

                

    ’14

        "
GoI1VlfWQCzYZRSqWP3HLg,
XQy35T98EakgEu99mtQA1A,
7uecZXVcyq9ihnh_fTFoWQ,
Q6osyNeLYifee4aQPDj3HA,
lwMRSo8NcI49Kuc8wvPIzQ,"
                

    Elite 2018

                

    ’17

                

    ’16

                

    ’15

        "
CkAPrAsvAqfF-ywvgX8b2g,
91wcmjE3fKiUzAl47YsTpA,
Q3_kr565kWUT-3l_5-hJUg,
IAiXSyDMhnGUmh-QfWXrUQ,
ey9mkwF9UjT9eaH8v3VpYA,
hfCnrcq_iOIPD8Y26EAMsA,
chWL1HehjFwn1ASkb3lcfg,
1taUmEmrXdQccHcjipiVQg,
DZqWqDh4FKPn8CAT-F4VLw,
6PKPIl-0iWxu8LbxOVR6DA,
yjLKPii1TtGhCrepo4KQtA,
C0YXU8929obo-_0kWsJG2Q,
TlCZZbzVb67vGWWrUNBBVQ,
ygFFPJfgu9iM717iQdKd0g,
uOVhJSqqP6fE1lFRIdDlzQ,
cGjDau-mjkn053pFXvCGGg,
g9HeYdmxKKg3-VMdT8qUwQ,
OabSQsZQvVkCdAZPogPPQQ,
JvjJwZfO9UXzcdGh9N34fQ,
m9YENCgKICqn4ZGOMPek3Q,
yWACv3QDzHmHnlDnodvs1A,
_PRUnuE39BAXBGRZNlbFNg,
_GHtDv0NBY1E6gtu2YXHsQ,
bpLacA7xRSZ5envIgpVn-g,
f2EOqzaAoYcDvue8U8Jsqg,
V4_c5sIGrxHCc6SZzv9wUg,
DcMVglAUmwLPyZ5PayJMtg,
SXmLO0rZaQz9fSfuFmbmgw,
CrHfxB75mkADxsBckjHvVw,
hWMl0ktoKdCkLxdO23072g,
WVy4ppddT2HXXfjzUrv1qA,"
                

    Elite 2017

                

    ’16

                

    ’15

        "
ibTnHBQ9Qf3XWP1qVBKnGg,
qh4LfO-hciTf2FqiKfHEIw,
UxGEcNampo0ZwZU5IUBzZw,
30hL7IsgZmi1-O4l0IZF8A,
k0LOKXfwQQcOBa0F-DgkVQ,
O64QQd3806jVMym8X2Z2Ng,
bzyzFkmBIt4nqpT6d61JBw,
DTl1WVmq6ubuHYqPQXgjlw,
eG3dgpw1wKQAVQ6tpbUDQw,
jPR2zRANXHHsLJycD9r5Dw,
SvW_1118IQNRqrX2zHSsbg,
iCur9uZCPB7-rqqV5RqxJg,
coitnM11sb8355YKrp1M3A,
BVhABHGmHsSp_KLtl2bdHg,
2SB_1nmdAPr3ggsn1xaAkg,
eeI4DVW43NLBlo6nFkcANw,"
                

    Elite 2016

                

    ’15

                

    ’14

                

    ’13

                

    ’12

                

    ’11

                

    ’10

                

    ’09

                

    ’08

                

    ’07

        "
INg6mF9G2WEcsIcUfMDmDQ,
9N9XDE_8XyOjoSmp-ya6mA,"
                

    Elite 2017

                

    ’16

        "
3dHXI3wf2U2ZOjs_qOxkog,
d8PGoBxGZ5clDBxiH_wTPA,
t6ZRZAnWZZx3qY2IHYRuuQ,
CuPkBkMdyp0ljOvCMZKFbQ,
QesFLDOkvY0M_ZRXjLZivQ,
f1aSfWRHIYhZXUAyjrb-pQ,
yQ0IABANAaa21Nf0DZfl8w,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

        "
LUdO-gn3VueELk0DP-AMow,
XSwt3tVUPaOBazs9afogww,"
                

    Elite 2019

                

    ’18

        "
kRpXWo8SThlVl-M_qzsZHw,
wJGlVR3wz6dwK7pxAD0HEQ,"
                

    Elite 2020

                

    ’19

                

    ’18

        "
J2sG9FcCr8_DOCnRgo9zPg,
dktoZul4mwrrWP1Bfs-hLg,"
                

    Elite 2019

                

    ’18

                

    ’17

                

    ’16

        "
OScdfnBfR4GT749rfoi6Tg,
R6r2Ef13N6-NfAQ9u-cepg,
IZ6qjvTnOjljEx1CgNCNlQ,
kvPBP-jLpDHrF6PYhx9qfw,
DFQa_fScgZGr1WDKIe7KIQ,
KmcFYoyFp7RBisT71nWpTQ,
UJn9KTezgRJpTjoxFIOy5w,
_zYpmIYYgCbSNmgctQdbHg,
oFF4r9hyyZmZvaMDNEe0CQ,
Q1hhKGdtzpvvnWbg5xKsBA,
o9kxBWXtkalvGsQ7tFVHOA,
PyC7z60iFURjrpYIHAEESg,
5wwOkycun1zH6OlUS-cUVQ,
G0FSS5QxPk75uh2_OOJnBQ,
0asDKDLh4dvXn2tlDn0zoQ,"
                

    Elite 2012

        "
5P_SzxW1qZX5g9lkkCloQA,
WqrHqzq6q7Ukc4L2pXmusg,
FDGODersTA7ywkh_PHc9WQ,
fEb9eTXpA5bo5zGsoywIfQ,
oMd8OzmkndbEv-lfwDtOhg,
e5gc_62hMyUHzZcK3e-Z2w,
q5_VuD8-EZ8DlvLf8yEdCQ,
u36hZUYy7bwHbN8PG-fGXA,
jH8IpB1Fqb0GmGHGWivTNg,
OeHx_njxDj6nj1QAdKw_Kw,
2PITR_Q-hJqodldPrRzHrg,"
                

    Elite 2017

                

    ’16

        "
Hp1VxPAtEXf1VGBP9_WI1A,"
                

    Elite 2020

                

    ’19

                

    ’18

        "
zpe4jkNCQGutFtBEfcyXqw,"
                

    Elite 2020

                

    ’19

                

    ’18

        "
gmgvBl4gw0BOzAM250v97A,"
                

    Elite 2018

                

    ’17

                

    ’16

        "
Tw-h8XSZu6O2C0TsJumMjA,
dZs1nD80x3f6BBhEjJvWvA,
zHKFySx_Wf2SKOEJ0ehMYQ,
b0vof-KI4-O67WDGzY_Ehw,
wHa2LEhAtO1HdWTZgo8FJA,
zO3OUMj1o0Tn39_3OGvzlw,
y2d9B6yp7fMetb5uDJZnww,
BGoq12scFKMJUcfV-qL1kw,
YeWNzqDH86zmzcGFqaiXow,
tQA2Dyikb_3IxHs1bjjnZA,
iSXbJvHHHXnAuVU3M-jk1g,
Uny5y7RkBgf4vKWMHB9Aww,
CxDX6Gbtk2pRcHNmmAZY3g,
Vpr2W5QlmcZ6fyxU9I_kbw,
ykWw6bp5tJafwgUjJ734Mw,
w1ORL-pcQTzWU1J5M7sKBw,
PFM2zzGT9IVm_6pYjQwkbQ,
ff5fHzwXBTH3IDWtZ1eZOw,
t-nXdGU5U751y52HLKAogQ,
Wb01f2Yav3O2pK8IzSlSQQ,
0P84Awi8UqwE4xpjFrfjDQ,
rG2qoH96wlpAIq9BgvnffA,
a11mC2kx57lH-EMgFKNzog,
QZpwLFn64ZrKvcupnzF3Wg,
Nr71bvRvkJlHxHas1HAhRw,
K5KqPWm_XmefWHoul9abRA,
rOoAzJuaRtpSck7UMqzcPg,
LrNbt8xovaPCnMTDDqVdOA,
Ka7A-7whERW3y-2X6gCS3g,
pXDi_VoY3dUuofSJJuu8lw,
driZ5UHtEj6zB7lFyrFMQQ,
iO5bQ-UBC0aK8DFGXWtIrA,
VLv1qSKd6ndSzTlYK_XN_g,
JLnKqj7t_cNpEXXB7K4NYg,
mTANZcKOo1wLXABei7QCuw,
E_c2DzniKAVpKNoByoq6Kw,
-QHX7qqf__EixjKv81PHXA,
rB6RXS0dwwcXtfKttyMM9g,
pc6Z-megbZRwVyVfKMtPuw,
dxyitT6kSkLusi1BNPBUig,
H_7v_RdDTOrTmg_SaC-fAw,
3rhAtqqH4bhIdccTM8yusA,
ikilCPJZypZHwSNRU6oT_A,"
                

    Elite 2011

                

    ’10

        "
UnBxeum_ivPvH60GsNFvzQ,
-HhlaNyJWqk-0fuI8DgfNw,
S45jJzVejmTutaTnlRU70g,
dMSwzuWV79R9Rvk5PjSBgQ,
47FS8BjUnLpbwdpxxsCzWA,
A6j1t53KVPj0_FzEZSoTbg,
jhUjk0xU3yZOGFTzkVGaqA,
vzfh45FimrL0gkm7arcBbg,
mCQSCI1gh6DRVYDa4YrFuA,
lRXuyLSRs6pY7UJ8xITHvg,
0zhlKsSUIbO8YOm5_OHCag,
DNNbiMsqiFbJCUUfnGxSNw,
RCkUd5AhtRaFo5sna2-8Yg,
DvtqYl6yVEFNDVGfc4rpUQ,
f6FGP2rMYPT96Kw7b6iGaA,
u_-Q48liepYDsO8o0VNjvg,
QfgLLMuSzaLpRR0_q9FrdA,
KACmzxSMPI88frfsajqvIQ,
7zVY_T3zOlsS9vAJdwCNzQ,
vcQs9qtrM6mt84GLNBpCmQ,
nPgy94hkCuMMDb-oI4LxLA,
3jZ7W7ZPXBCX7opq1IUdPw,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

                

    ’16

                

    ’15

                

    ’14

        "
cKzlUlmzEkgyWOPRHV8VSw,
9Nmz9iRhR9x5YVjUM_bQZw,
8jQt1-j2I8m7WFvTMUgyvw,
P29q5DD0NVDKaTVUjs0kHA,
i3h1eFcj2q8RYZ5jlLvGww,
OSkfGPf8J1wtAL7rvSZRaQ,
bUlDbZ2wXWQm3NDtla62_Q,"
                

    Elite 2019

                

    ’18

                

    ’17

                

    ’16

                

    ’15

        "
OGQ34omadTTZ1aJkFEOpig,
49KgaeUaMVI-60-EgHh2-A,
Lq3c5Mu3Ymu6MiXwf0muSg,
0oZkROhqs8zUdQlkusrfHQ,
0JfNCM4QM1ttvxOqt5SBLw,
CRqHr-x_2efKsg86iCmzlA,
KFZAeHIYdB__US6rNCo8hg,
BdP8xKV5PXqlkXR60OX5Cg,
AMtNe3Ta7nUz3_mAsgqR2w,
ypujfTxocBjktcU_8rklZw,
htZzrqKptPYUUEXl_it-wg,
noq73LiteMK0rklzGt-R-Q,
3oIAGE9qFfbGWnvHhAfXrA,
-QuLHN8HZPHHGP_YWu6EqA,
NEbL0hPykbT3SJwfY-HOYQ,
vcMP-jcuEt3Un_vMx0I2aQ,
3Y9SBQyRs49sNxdSe0xkZg,
LvONPb4EEYxdYFsgsoluVQ,
HYUp3LTFDEkY9BoVwGeSlw,
NNG9GXgvAo8CsNOL4W5gFA,
uu5239bEeWE_PXFo9yAx9A,
-SFdEoOMFMKAFD_mXdOOFA,
g6qoTB3AFHwa76QW5T5IEA,
Nzm9viL4_bt5gUGay5dEhA,
vsLPyU1rFbFwwfglaXB0AA,
HEnAdQ3urutdYrBsN6Gh0g,
puVOqPFjbAK9RFObEcoHWg,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

                

    ’16

                

    ’15

                

    ’14

                

    ’13

                

    ’12

        "
ei2qnENnRlvd-XO-FbFyJA,
ioqmaWx6JzvpTKWst6E7gA,"
                

    Elite 2016

                

    ’15

        "
R-t3xE1q_6xTdPg4SYP_aQ,
4sar-5jJJdXGlsMDaH0ngg,
btcOHc9FA9RkSSvzzb8QkQ,
egXAGa6XKwlplr7nuJWe9Q,
M6_QXphAJbFxsdWEbfu8mQ,
UiBYfdMyH0Ade9cVRznlRA,
fNl7ui8kykzoUqntRUnpQg,
BgFmiqRXWdKaw4pEvmibbg,
vVvOXyceaxg1DOnT5zEbbA,
DWLfuI-blhwYTXnB2__hBA,
_ZiXEVswn4vCTio8-ZVPNA,"
                

    Elite 2018

                

    ’17

        "
k5kDc_z3Noir6zfPmQXpVQ,
7NNq7VQ32xz5ClIoMLhiXg,
iWDG6kDYIWoRQUdL_cBHug,
lHY4r_6ImQjBHc2xptVYEg,
dSjcXnKlNvZf4P-CoD1-7g,
M0oG1xiz_UY-0eRsiSxmCA,
RzYCdtbGY6WhZjE5NJKSqQ,
iWDt7OF623QNhhwp9RtNtw,
esG-Lp5gj2jEXTk31JU0Wg,
zrpsfHcgLmutAHmB7T3oKg,
xjClGZ7sVnCqVruzRt5AgA,
irtrS9BDLtDJFkdJJtc1Cw,
ZXadVo4RajtjTkorwGC42A,
cSXhZX-8DFDIJtAdIa5RrA,
-y6DInogyb8l1u_AjvYzlg,
a7AhYfJA0GUGimy7xMylAg,
VhEwKXpL3Gfm_ZszULjZ1Q,
oxRNLe0L92M2G2cOqXFV9w,
6vcbyjQ5C6tasI4P69CvHg,
Nt_xdYJ1fOvPivbKzSHjmw,
yz-7ityYx_hEHmSCTvq63Q,
TLQpTzZGval8w_Bbx0DTLw,
sO0xhNh8Uc2JOnAHzx961w,"
                

    Elite 2017

                

    ’16

                

    ’15

                

    ’14

        "
b_okmeoZSjD8t5RNX4CSTg,
2IpfZIus_I7Hgvlte0oztQ,
3j5ibaCWruSqKBKsukUqww,
bkK8yV5Ee_fQZZYAFljKww,
H1eCMzKWhdnp-nBDJfma-w,
uoFTfZBh5RbB7vrwX9v9-A,
71hOcl1H7M-bAUdNX4TAAA,
5EX6t1BKSqfLHYISjOoOHQ,
gTsrtkNtQrYwsAuf_YoG2A,
ekUPcLUUS98Fbv9WqL_j_g,
tOeDtuS-hybH5oECpeqeAA,
u9D4WsigfeF3blwDBdtKTg,
gkq8eRnGCSSdW7LRKZR6Jw,
_S9xcMzTg0wKhmdSX4CSMw,
1WixvX60OEEGuikwWECHtg,
3YbghIhzi62XWImOHqbftA,
xIDeQWZwRYl-TFlaxft8Wg,
cJB-UiJ9GnIm3LzuHmjfBg,
ZS_qdLMh1XyXKGTrpKM-4Q,"
                

    Elite 2019

                

    ’18

                

    ’17

                

    ’16

                

    ’15

                

    ’14

        "
3AQm2SWqQwpSNJcUNH6Ikw,
TTMr5fDBebqC3Iq0pBLC0g,
-r7VHy5nxVkEouzoGeg2Sw,
V5JnNujW5igzLTsRvoFpzg,
nDoJ63kkhzW4Y3b96Tcj1w,
coFLeBH2q_-TlXukKk4yMg,
OCzcjnDRpPafoRInLCUx4Q,
_weeEy0dXKrF2SR1ewguqQ,
yVtXIdjx8QXjZbpMcIW1kg,
tRquwDFiPfLZ7aGQp62WOg,
0AkzX5eaUSDdHOeQhDTPHw,
k1TVjJRUyMCk0tI9ZkHCyg,
BsNiE8LnkspJ9VlwLK4uZA,
qE1yWX36NmIGuFEnE1n76A,
osgnW_Ke-jTh-AaPnF148w,
2huLTuR0tEIhQUN820PhwA,
Um33tHu_FQoMQrZxS3ryYQ,
5RqV2j3D2BjQV_xzki1inw,
kpxjmlyt77VGxdHniKQYsg,"
                

    Elite 2013

                

    ’12

        "
1q1KckSSoa5Uh1FZ1UDQ2g,
IC1j5iEbDxLAl5Ua2D-h_Q,
eNI-HBdpILxdmLErVxpyCg,
UZ22YYFFcR3tnODZSwihJQ,
eT_0wlIooQ1DMjBCS2nkTg,
CrecgHJcXSLXuMfMb02qYQ,
62-YXMUjlGlfR4NxhyE3Fw,
oKdEIVbXGNtWPtlQD8Ds9Q,
CvhsdrvoUSbtpTHwBDHCAQ,
I1mVXLuSxkytZ_frFc9Zqw,
Zj8qGJYbmo6hSef_fJDzpw,
M3ynluGUcY2zBXkldpG8lg,
CwcQEgl7l23Id_yRWFkpPQ,
xkIfnfGMtagPB_6UX1cFtw,
SL7HW32XwjhyBB9BsmCryw,
x9H9DStqAAoUn2-bF2HeKg,
l4bhIB853muio3issmaPhA,
jKDXvKcgsxURgM2nAvtCug,
gRz_uufVjvNcFtd3cqHmNg,
A2c_-HvlABB3j5BpV8um8Q,
cPpBgt7SH3HRwEeUl7bF-g,
gz5DcZI3ZEHd_2xDiwGGjg,
b58bNYeeQ5zsg5-qWaaiFA,
7Uju6dZG11IV-veCyJ6lgQ,
psI8DZhWvyvQ3rkYGq97LQ,
S5msqq6w3UZPdkBFDSbxxQ,
tfb1Sw_C9PH6oOhAbMarDw,"
                

    Elite 2018

        "
4_I5JAQIsK4zvYqEWaA6CA,
yvRCOVsGViIqkYAUnx5pMQ,
kdOap1GBeRuviBfOx3f_8g,
40l_GcNhleKIJ5IAHhFb_Q,
kdNRsl-dbFYxpaV8X2v-Kw,
W4l8PhX8QoiXyHybfYv8xQ,
SxgxftXEvYyzC7wMjj2iKQ,"
                

    Elite 2017

                

    ’16

        "
txsRk6R9X1Tc80yE29wZIw,
hai5FdTAK8jP11TynSaBGQ,"
                

    Elite 2010

                

    ’09

        "
TXqegNIhy1ZVr3ZwgDzmWg,
AU7x_PatF4COunY9tF-mBA,
9p-zdO1t8C7ZX_GiP7pglw,"
                

    Elite 2020

                

    ’19

        "
wDyO2SUhI1v5wGj37bPG1A,
I5UUE8F99GseE7LOIIeFaA,
LwxZoaWs5ucAI8V2hUCh4w,
C8_g6dE4HUKVUAMSmhyckw,
LpEKchoc8-IrTtnSfCDkDw,
ivs4cAT5oQJp14KHxQ4xEA,
QxzB_OT9VNCBKJdPHvJHjA,
uy2tfJfwUErTu2sx_zfNNg,
C2YxxeHBKtJ5Eokpi2urcQ,
UaUyCOszulmHkUDVvPVDLQ,
